Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LN1830,Female,Yes,2,Not Graduate,Yes,11416,522.46,271,120,0.0,Rural,Y
LN1831,Male,Yes,1,Graduate,No,8306,955.44,446,360,1.0,Rural,N
LN1832,Female,Yes,2,Not Graduate,No,7929,6588.67,560,120,1.0,Urban,Y
LN1833,Male,Yes,3+,Graduate,Yes,9623,6471.11,610,180,1.0,Urban,Y
LN1834,Female,No,3+,Not Graduate,No,19515,330.52,489,180,1.0,Urban,Y
LN1835,Female,Yes,0,Not Graduate,Yes,7952,11.31,224,120,1.0,Rural,Y
LN1836,Female,No,2,Graduate,No,18658,788.18,360,120,1.0,Semiurban,Y
LN1837,Female,No,1,Not Graduate,No,16956,7629.99,323,360,0.0,Semiurban,Y
LN1838,Female,No,1,Graduate,Yes,23991,5845.76,84,240,0.0,Semiurban,Y
LN1839,Male,Yes,2,Graduate,Yes,5519,381.18,266,360,1.0,Rural,Y
LN1840,Female,No,1,Graduate,Yes,13919,4880.97,457,180,1.0,Urban,Y
LN1841,Female,No,3+,Graduate,No,2429,7120.29,568,120,1.0,Semiurban,N
LN1842,Female,No,1,Graduate,Yes,20896,8689.51,318,180,1.0,Rural,Y
LN1843,Male,Yes,0,Not Graduate,Yes,22908,9340.36,687,240,1.0,Rural,N
LN1844,Female,Yes,3+,Not Graduate,No,7764,3274.41,524,360,1.0,Semiurban,Y
LN1845,Male,No,3+,Not Graduate,No,9473,1358.32,374,180,0.0,Semiurban,Y
LN1846,Female,Yes,3+,Graduate,Yes,11197,2369.26,405,360,1.0,Rural,Y
LN1847,Female,No,2,Not Graduate,Yes,22613,7761.71,139,120,1.0,Semiurban,N
LN1848,Male,No,2,Not Graduate,Yes,12636,9714.84,91,180,1.0,Rural,Y
LN1849,Female,Yes,3+,Not Graduate,Yes,20703,4663.94,414,240,1.0,Semiurban,Y
LN1850,Male,No,2,Not Graduate,No,24539,3053.53,251,360,1.0,Urban,Y
LN1851,Male,Yes,1,Not Graduate,No,2684,4291.91,415,360,1.0,Rural,Y
LN1852,Female,Yes,2,Graduate,Yes,24227,3048.13,337,240,0.0,Urban,Y
LN1853,Male,No,2,Graduate,Yes,18411,2564.88,652,180,1.0,Semiurban,Y
LN1854,Female,Yes,3+,Not Graduate,Yes,2416,5937.51,530,180,1.0,Rural,Y
LN1855,Female,Yes,0,Graduate,No,5074,157.36,686,360,1.0,Semiurban,Y
LN1856,Male,No,0,Graduate,Yes,4819,2595.52,550,240,1.0,Rural,Y
LN1857,Male,No,0,Not Graduate,Yes,19290,6613.82,687,360,1.0,Semiurban,Y
LN1858,Male,Yes,1,Not Graduate,No,19125,320.63,101,360,1.0,Urban,Y
LN1859,Male,Yes,2,Graduate,No,6706,832.02,152,120,1.0,Urban,Y
LN1860,Female,No,0,Not Graduate,Yes,21017,2933.96,410,180,1.0,Semiurban,Y
LN1861,Female,Yes,3+,Graduate,Yes,18682,8778.05,473,180,1.0,Urban,N
LN1862,Male,Yes,0,Graduate,No,19407,7648.86,254,120,1.0,Urban,Y
LN1863,Female,Yes,0,Not Graduate,Yes,6428,221.57,63,180,0.0,Semiurban,Y
LN1864,Female,Yes,2,Graduate,Yes,17605,5017.13,665,180,1.0,Rural,Y
LN1865,Female,Yes,2,Graduate,No,4388,2746.87,678,180,1.0,Semiurban,N
LN1866,Female,Yes,2,Graduate,No,4190,6486.46,519,240,1.0,Rural,Y
LN1867,Male,Yes,1,Not Graduate,No,5591,7215.54,515,120,0.0,Urban,N
LN1868,Male,No,1,Not Graduate,Yes,15460,8628.63,353,360,1.0,Urban,Y
LN1869,Female,No,0,Not Graduate,No,24133,4754.16,654,240,1.0,Urban,Y
LN1870,Male,No,2,Not Graduate,No,2190,9944.5,476,360,1.0,Urban,Y
LN1871,Male,No,0,Graduate,Yes,2995,9799.86,159,120,0.0,Urban,Y
LN1872,Male,No,3+,Not Graduate,Yes,12585,8821.67,614,120,1.0,Rural,Y
LN1873,Female,Yes,3+,Not Graduate,No,18776,5748.69,564,120,1.0,Rural,Y
LN1874,Female,Yes,2,Not Graduate,No,12220,3980.06,117,180,0.0,Rural,Y
LN1875,Female,Yes,2,Not Graduate,Yes,7373,3643.86,295,240,1.0,Semiurban,Y
LN1876,Male,Yes,3+,Graduate,Yes,6003,121.25,438,120,1.0,Urban,Y
LN1877,Female,No,2,Graduate,No,13220,2491.74,699,360,1.0,Urban,Y
LN1878,Female,Yes,1,Graduate,No,15464,7188.08,357,180,1.0,Urban,Y
LN1879,Male,Yes,1,Not Graduate,Yes,2397,6036.32,401,180,1.0,Semiurban,Y
LN1880,Female,No,2,Not Graduate,No,18594,9164.22,115,240,0.0,Semiurban,Y
LN1881,Female,Yes,3+,Graduate,Yes,5195,500.22,509,240,1.0,Semiurban,Y
LN1882,Male,Yes,0,Not Graduate,No,4186,1552.77,396,240,1.0,Urban,Y
LN1883,Male,No,2,Not Graduate,Yes,7278,7892.44,374,180,0.0,Rural,Y
LN1884,Male,Yes,2,Graduate,Yes,16650,3585.08,648,120,0.0,Semiurban,Y
LN1885,Female,Yes,0,Graduate,No,22897,1183.45,82,360,1.0,Semiurban,Y
LN1886,Female,Yes,2,Not Graduate,No,22396,9964.51,117,120,1.0,Rural,Y
LN1887,Female,Yes,0,Not Graduate,Yes,18299,7872.5,236,360,1.0,Semiurban,N
LN1888,Male,Yes,3+,Not Graduate,No,11163,4087.41,241,120,1.0,Rural,Y
LN1889,Male,No,1,Graduate,No,5680,8233.47,262,240,1.0,Urban,Y
LN1890,Female,No,3+,Graduate,No,5762,6806.04,649,360,1.0,Rural,N
LN1891,Female,No,1,Graduate,Yes,4015,7899.75,477,180,1.0,Rural,Y
LN1892,Male,No,0,Graduate,No,12736,8152.06,400,360,1.0,Urban,N
LN1893,Male,No,1,Not Graduate,No,23524,847.29,157,180,1.0,Semiurban,Y
LN1894,Male,No,3+,Graduate,Yes,15604,6229.73,289,120,1.0,Urban,Y
LN1895,Male,Yes,1,Graduate,No,8116,67.86,265,240,1.0,Semiurban,Y
LN1896,Female,No,0,Not Graduate,No,18876,434.56,226,360,1.0,Semiurban,N
LN1897,Male,No,1,Not Graduate,Yes,5870,9039.8,614,180,1.0,Rural,Y
LN1898,Female,Yes,2,Not Graduate,Yes,19657,5275.64,379,120,1.0,Urban,Y
LN1899,Female,Yes,3+,Graduate,No,21445,7359.02,610,240,1.0,Rural,Y
LN1900,Female,No,2,Not Graduate,No,5316,8385.01,675,240,0.0,Urban,Y
LN1901,Male,Yes,0,Not Graduate,Yes,24517,9495.87,499,240,1.0,Urban,Y
LN1902,Male,No,1,Graduate,Yes,3256,8693.53,656,120,1.0,Rural,Y
LN1903,Male,Yes,2,Graduate,No,3873,4833.11,496,120,1.0,Semiurban,Y
LN1904,Male,No,2,Not Graduate,No,4076,3359.7,586,120,1.0,Semiurban,Y
LN1905,Female,Yes,1,Graduate,No,5684,1544.93,693,240,1.0,Urban,N
LN1906,Male,Yes,1,Not Graduate,Yes,3897,4003.21,228,360,1.0,Semiurban,Y
LN1907,Male,No,3+,Not Graduate,No,14174,3664.94,444,180,1.0,Rural,N
LN1908,Female,No,2,Graduate,Yes,11826,5595.75,194,120,1.0,Rural,Y
LN1909,Male,No,2,Not Graduate,Yes,12046,6655.09,247,360,0.0,Rural,Y
LN1910,Female,No,0,Graduate,Yes,23853,9783.25,133,180,1.0,Urban,Y
LN1911,Female,No,3+,Graduate,No,6035,7283.86,134,240,1.0,Urban,Y
LN1912,Female,Yes,0,Graduate,No,24767,6437.49,506,360,1.0,Semiurban,Y
LN1913,Female,No,2,Not Graduate,No,16099,3350.92,525,240,0.0,Rural,Y
LN1914,Female,No,0,Graduate,Yes,10668,345.04,302,180,0.0,Rural,Y
LN1915,Female,Yes,2,Graduate,No,18618,2881.25,121,120,1.0,Urban,Y
LN1916,Female,Yes,2,Not Graduate,Yes,2132,7684.48,272,240,1.0,Urban,Y
LN1917,Female,No,0,Not Graduate,Yes,14780,2052.72,325,360,1.0,Urban,Y
LN1918,Male,Yes,0,Not Graduate,Yes,16246,7121.88,295,120,1.0,Rural,Y
LN1919,Male,Yes,1,Not Graduate,Yes,5768,5797.8,390,360,1.0,Rural,Y
LN1920,Male,No,1,Graduate,Yes,21983,1718.57,622,180,1.0,Semiurban,Y
LN1921,Male,Yes,1,Graduate,Yes,20785,2616.25,520,180,0.0,Rural,Y
LN1922,Female,Yes,2,Graduate,No,19547,4963.04,503,120,1.0,Semiurban,Y
LN1923,Male,No,0,Not Graduate,Yes,16821,4183.75,56,360,0.0,Semiurban,Y
LN1924,Female,No,3+,Not Graduate,No,11707,7785.64,237,360,1.0,Rural,N
LN1925,Male,Yes,2,Graduate,Yes,7091,7344.05,53,360,1.0,Semiurban,Y
LN1926,Male,Yes,3+,Not Graduate,No,17726,5745.75,694,360,1.0,Semiurban,Y
LN1927,Male,No,0,Not Graduate,No,21756,8222.75,174,180,1.0,Urban,N
LN1928,Female,Yes,2,Graduate,No,2554,5626.7,64,360,1.0,Rural,Y
LN1929,Male,Yes,3+,Graduate,No,10072,9643.89,574,180,1.0,Semiurban,Y
LN1930,Female,Yes,3+,Not Graduate,Yes,15079,2172.24,679,360,0.0,Semiurban,Y
LN1931,Female,No,1,Not Graduate,Yes,20966,7141.32,289,360,1.0,Semiurban,Y
LN1932,Male,Yes,1,Not Graduate,Yes,12083,3699.44,409,240,1.0,Rural,Y
LN1933,Male,Yes,1,Graduate,Yes,9507,2789.66,567,240,1.0,Urban,Y
LN1934,Male,No,2,Graduate,No,17403,1803.87,369,360,0.0,Urban,N
LN1935,Female,Yes,0,Graduate,No,11284,5525.03,280,180,1.0,Rural,Y
LN1936,Male,Yes,0,Graduate,No,5761,2154.69,79,360,1.0,Rural,Y
LN1937,Female,No,1,Graduate,Yes,3889,2003.51,583,240,1.0,Rural,Y
LN1938,Female,No,1,Not Graduate,No,21437,9905.32,205,360,1.0,Rural,Y
LN1939,Male,No,1,Not Graduate,Yes,23022,8017.47,679,240,0.0,Urban,Y
LN1940,Male,No,3+,Not Graduate,No,15439,7482.77,448,360,1.0,Semiurban,N
LN1941,Female,Yes,1,Graduate,No,12719,7940.61,395,120,1.0,Semiurban,Y
LN1942,Female,Yes,3+,Graduate,No,10899,9689.23,244,360,1.0,Rural,Y
LN1943,Female,No,0,Graduate,No,2044,5732.77,217,180,1.0,Rural,Y
LN1944,Male,No,2,Not Graduate,No,21547,2202.44,426,240,1.0,Semiurban,N
LN1945,Female,Yes,2,Graduate,Yes,3739,8622.1,538,120,1.0,Urban,Y
LN1946,Male,No,2,Graduate,No,12059,7427.31,411,240,1.0,Rural,Y
LN1947,Female,Yes,2,Not Graduate,Yes,21657,4143.08,531,240,1.0,Rural,Y
LN1948,Female,No,3+,Graduate,Yes,4127,4735.69,293,180,1.0,Urban,N
LN1949,Male,Yes,3+,Not Graduate,Yes,8118,4112.52,630,360,1.0,Urban,Y
LN1950,Female,No,1,Graduate,Yes,13623,9299.42,656,180,1.0,Urban,N
LN1951,Male,No,3+,Graduate,Yes,8280,3435.32,638,360,1.0,Rural,N
LN1952,Male,Yes,1,Not Graduate,Yes,9515,9634.84,220,120,0.0,Urban,Y
LN1953,Female,No,1,Not Graduate,Yes,4630,9102.72,562,180,1.0,Rural,Y
LN1954,Male,Yes,2,Not Graduate,Yes,17980,6305.21,455,180,1.0,Rural,Y
LN1955,Male,Yes,3+,Not Graduate,No,16331,5798.22,623,240,1.0,Urban,Y
LN1956,Female,Yes,3+,Not Graduate,No,21742,3700.89,256,180,0.0,Semiurban,Y
LN1957,Male,Yes,1,Not Graduate,Yes,4208,183.38,203,360,0.0,Urban,N
LN1958,Male,Yes,1,Graduate,Yes,6897,1276.23,97,180,1.0,Semiurban,Y
LN1959,Male,No,0,Graduate,Yes,13028,7542.31,698,180,1.0,Urban,Y
LN1960,Female,No,0,Not Graduate,No,24036,4715.4,50,120,1.0,Urban,N
LN1961,Male,Yes,1,Graduate,No,18340,1498.38,456,360,1.0,Rural,Y
LN1962,Female,No,0,Not Graduate,Yes,7414,2639.61,156,240,1.0,Rural,Y
LN1963,Female,Yes,0,Graduate,Yes,5868,9478.37,222,360,1.0,Rural,Y
LN1964,Male,No,1,Not Graduate,No,12679,3671.33,555,120,0.0,Rural,Y
LN1965,Male,No,1,Graduate,No,21972,9076.82,179,360,1.0,Rural,N
LN1966,Male,No,3+,Graduate,Yes,13576,3046.36,447,360,1.0,Rural,Y
LN1967,Female,No,1,Graduate,Yes,19821,5432.2,343,180,1.0,Rural,N
LN1968,Male,Yes,1,Graduate,Yes,15448,204.77,601,180,1.0,Semiurban,Y
LN1969,Male,Yes,2,Graduate,Yes,19030,5218.75,496,360,0.0,Semiurban,Y
LN1970,Male,No,3+,Not Graduate,No,23036,6369.42,65,360,1.0,Rural,Y
LN1971,Male,No,3+,Not Graduate,No,15324,2343.05,688,240,1.0,Semiurban,Y
LN1972,Male,Yes,3+,Not Graduate,Yes,5799,5789.37,398,120,1.0,Urban,Y
LN1973,Female,No,2,Graduate,Yes,15620,6471.68,252,180,1.0,Semiurban,Y
LN1974,Female,Yes,1,Not Graduate,Yes,9618,6868.86,183,180,1.0,Rural,Y
LN1975,Male,Yes,3+,Graduate,No,12256,7764.03,575,180,0.0,Semiurban,Y
LN1976,Male,Yes,3+,Graduate,Yes,9453,3113.39,557,180,1.0,Urban,Y
LN1977,Male,No,0,Graduate,Yes,6284,5677.77,115,360,1.0,Semiurban,Y
LN1978,Male,Yes,3+,Not Graduate,Yes,16685,9815.79,529,360,0.0,Rural,Y
LN1979,Female,No,1,Graduate,No,10524,8981.44,508,240,1.0,Urban,Y
LN1980,Male,Yes,1,Not Graduate,Yes,16174,9526.65,391,180,1.0,Urban,N
LN1981,Female,No,0,Not Graduate,No,19345,3861.36,675,180,1.0,Semiurban,N
LN1982,Female,No,3+,Graduate,Yes,13208,7869.28,208,360,1.0,Urban,N
LN1983,Male,No,3+,Graduate,Yes,2659,6198.98,210,240,0.0,Urban,Y
LN1984,Female,Yes,3+,Not Graduate,Yes,1886,827.35,303,360,1.0,Urban,Y
LN1985,Female,Yes,2,Not Graduate,No,8692,8239.8,576,180,1.0,Rural,Y
LN1986,Female,No,3+,Not Graduate,Yes,12245,6771.01,598,180,1.0,Urban,N
LN1987,Female,No,1,Not Graduate,Yes,11410,1989.17,204,120,1.0,Semiurban,Y
LN1988,Male,No,1,Not Graduate,No,22659,797.39,535,120,1.0,Semiurban,Y
LN1989,Male,Yes,2,Not Graduate,No,4909,8370.22,481,120,1.0,Urban,N
LN1990,Female,Yes,2,Graduate,No,18573,789.02,76,240,1.0,Semiurban,Y
LN1991,Male,Yes,3+,Not Graduate,Yes,24912,913.54,61,360,1.0,Urban,Y
LN1992,Male,Yes,0,Not Graduate,No,23548,4274.08,116,180,1.0,Semiurban,Y
LN1993,Male,No,2,Not Graduate,Yes,24650,1347.98,591,180,1.0,Urban,Y
LN1994,Male,No,2,Not Graduate,No,14680,9136.7,145,240,1.0,Urban,Y
LN1995,Male,Yes,3+,Graduate,No,18836,4702.84,264,180,1.0,Urban,Y
LN1996,Female,Yes,3+,Graduate,No,7642,5691.51,243,180,1.0,Rural,N
LN1997,Male,No,2,Not Graduate,Yes,7467,9281.06,696,360,1.0,Semiurban,Y
LN1998,Male,Yes,0,Not Graduate,Yes,8705,5302.63,339,120,1.0,Urban,Y
LN1999,Male,Yes,2,Not Graduate,Yes,17506,3535.91,593,120,1.0,Rural,Y
LN2000,Male,Yes,3+,Graduate,Yes,13609,7971.55,88,240,1.0,Rural,Y
LN2001,Female,Yes,3+,Graduate,Yes,14534,4428.5,255,120,1.0,Urban,N
LN2002,Female,Yes,2,Graduate,Yes,3984,3184.69,604,120,0.0,Urban,Y
LN2003,Female,Yes,0,Graduate,Yes,3354,7232.29,533,240,1.0,Urban,N
LN2004,Female,No,2,Graduate,Yes,13131,8016.06,386,240,0.0,Urban,Y
LN2005,Male,Yes,2,Graduate,Yes,21115,7917.16,545,120,1.0,Urban,Y
LN2006,Female,Yes,3+,Not Graduate,No,4097,9776.74,298,360,0.0,Semiurban,N
LN2007,Male,No,0,Graduate,No,9329,7866.67,123,240,1.0,Urban,Y
LN2008,Male,No,1,Graduate,Yes,9686,7699.33,422,180,1.0,Urban,Y
LN2009,Male,No,0,Not Graduate,Yes,5483,8574.85,187,240,0.0,Semiurban,Y
LN2010,Male,Yes,2,Graduate,Yes,24847,1.85,506,180,1.0,Rural,N
LN2011,Male,No,2,Not Graduate,Yes,8184,3624.31,493,240,1.0,Semiurban,N
LN2012,Female,Yes,2,Graduate,No,11883,7376.03,402,240,1.0,Rural,N
LN2013,Female,Yes,0,Not Graduate,No,18540,5997.19,460,120,1.0,Rural,Y
LN2014,Female,Yes,3+,Not Graduate,Yes,13504,1775.72,587,120,1.0,Semiurban,Y
LN2015,Female,No,2,Not Graduate,No,13603,3037.33,502,120,1.0,Urban,Y
LN2016,Male,No,2,Not Graduate,No,24723,3367.93,468,360,1.0,Rural,Y
LN2017,Female,No,0,Not Graduate,Yes,7812,5678.28,499,120,1.0,Urban,Y
LN2018,Male,No,1,Graduate,Yes,9438,8315.98,634,120,0.0,Semiurban,Y
LN2019,Female,No,1,Graduate,Yes,11454,9324.92,164,240,1.0,Rural,Y
LN2020,Male,Yes,3+,Not Graduate,Yes,24060,7500.92,100,240,1.0,Urban,Y
LN2021,Male,Yes,3+,Not Graduate,No,21169,8429.5,418,360,1.0,Rural,N
LN2022,Female,Yes,2,Not Graduate,Yes,11277,4700.96,564,180,0.0,Rural,N
LN2023,Male,Yes,0,Graduate,No,23443,3897.75,259,240,1.0,Semiurban,Y
LN2024,Male,No,2,Not Graduate,Yes,5063,3927.09,676,240,0.0,Urban,Y
LN2025,Female,No,3+,Not Graduate,No,22468,6160.39,484,180,1.0,Urban,Y
LN2026,Male,Yes,0,Not Graduate,Yes,22701,1242.37,276,360,1.0,Rural,Y
LN2027,Female,No,0,Not Graduate,Yes,6541,5794.94,317,240,1.0,Urban,Y
LN2028,Female,No,3+,Graduate,No,12792,6651.33,165,120,1.0,Rural,N
LN2029,Female,Yes,1,Not Graduate,No,24066,4389.09,649,360,1.0,Semiurban,Y
LN2030,Male,Yes,1,Not Graduate,No,9526,9531.67,409,180,1.0,Semiurban,Y
LN2031,Male,No,0,Graduate,Yes,15423,6082.13,378,180,1.0,Urban,Y
LN2032,Male,No,2,Not Graduate,No,21128,2199.99,89,120,1.0,Semiurban,Y
LN2033,Female,Yes,1,Not Graduate,No,18924,4792.16,231,120,1.0,Semiurban,Y
LN2034,Male,Yes,2,Graduate,No,20157,6754.04,539,120,1.0,Urban,Y
LN2035,Female,Yes,1,Graduate,No,5129,3236.29,258,360,1.0,Rural,Y
LN2036,Female,No,1,Graduate,No,3614,796.42,322,180,1.0,Semiurban,Y
LN2037,Male,Yes,2,Not Graduate,No,3177,5834.36,168,120,1.0,Urban,Y
LN2038,Female,Yes,3+,Not Graduate,No,4594,9478.7,431,120,0.0,Urban,Y
LN2039,Male,No,1,Graduate,No,23757,4850.72,585,180,1.0,Urban,Y
LN2040,Male,No,1,Graduate,No,3784,9061.09,307,240,1.0,Semiurban,Y
LN2041,Male,No,2,Graduate,Yes,6552,8350.24,532,360,1.0,Semiurban,N
LN2042,Male,No,3+,Not Graduate,Yes,24946,1474.13,558,240,1.0,Rural,Y
LN2043,Male,No,1,Not Graduate,No,19473,7081.7,141,120,1.0,Rural,Y
LN2044,Female,Yes,1,Graduate,Yes,20404,4354.66,210,360,1.0,Rural,N
LN2045,Female,Yes,3+,Not Graduate,Yes,13547,2502.46,198,240,1.0,Rural,Y
LN2046,Female,No,1,Graduate,No,22532,6869.38,166,180,0.0,Rural,N
LN2047,Male,No,3+,Not Graduate,No,23613,7426.61,507,120,1.0,Rural,N
LN2048,Male,No,3+,Not Graduate,No,2194,1798.96,614,360,1.0,Urban,Y
LN2049,Male,No,2,Not Graduate,No,17088,9144.45,94,360,1.0,Rural,N
LN2050,Female,No,0,Not Graduate,No,14555,7511.47,283,360,1.0,Semiurban,Y
LN2051,Male,Yes,3+,Graduate,No,17580,9333.75,424,360,1.0,Rural,Y
LN2052,Female,Yes,2,Not Graduate,Yes,21567,3170.73,596,120,1.0,Semiurban,N
LN2053,Female,Yes,0,Not Graduate,No,8204,9393.35,246,120,0.0,Rural,N
LN2054,Male,Yes,1,Graduate,Yes,8868,3685.18,74,180,1.0,Urban,Y
LN2055,Male,No,0,Not Graduate,No,3471,539.7,444,180,0.0,Urban,Y
LN2056,Female,Yes,3+,Graduate,No,16093,7629.69,85,180,1.0,Semiurban,Y
LN2057,Male,No,3+,Graduate,Yes,9555,7035.08,523,240,1.0,Rural,Y
LN2058,Female,No,3+,Not Graduate,No,12941,5979.11,272,180,0.0,Urban,Y
LN2059,Male,No,3+,Not Graduate,No,22102,4898.94,579,120,1.0,Urban,N
LN2060,Male,Yes,3+,Graduate,Yes,16177,321.65,237,240,1.0,Rural,Y
LN2061,Female,No,2,Graduate,No,3368,6245.97,451,120,0.0,Semiurban,Y
LN2062,Male,Yes,3+,Graduate,Yes,19555,4168.35,306,240,1.0,Semiurban,Y
LN2063,Female,Yes,2,Not Graduate,No,3228,5602.09,185,180,1.0,Semiurban,Y
LN2064,Male,No,1,Graduate,No,9132,4293.21,640,180,0.0,Urban,Y
LN2065,Female,No,3+,Graduate,Yes,13543,9660.56,493,180,1.0,Rural,Y
LN2066,Female,No,3+,Graduate,No,7903,6041.09,467,240,1.0,Urban,N
LN2067,Male,Yes,0,Not Graduate,Yes,17232,7492.36,341,120,1.0,Urban,Y
LN2068,Female,No,1,Graduate,Yes,23976,9363.47,623,360,1.0,Urban,Y
LN2069,Male,Yes,3+,Not Graduate,Yes,20026,5915.99,178,120,1.0,Urban,Y
LN2070,Male,No,3+,Not Graduate,No,10840,120.63,390,180,1.0,Rural,Y
LN2071,Male,No,1,Graduate,No,7684,342.92,306,240,1.0,Urban,Y
LN2072,Female,Yes,2,Not Graduate,Yes,23894,7023.38,615,240,1.0,Urban,N
LN2073,Female,Yes,3+,Graduate,No,1753,2790.85,149,180,0.0,Semiurban,Y
LN2074,Male,Yes,0,Not Graduate,No,5602,5793.8,88,240,1.0,Urban,Y
LN2075,Male,Yes,3+,Not Graduate,No,5042,2022.77,312,180,1.0,Rural,N
LN2076,Female,Yes,0,Graduate,Yes,20659,2702.49,199,120,1.0,Urban,N
LN2077,Male,Yes,0,Graduate,No,7712,5046.41,682,240,1.0,Rural,Y
LN2078,Male,No,3+,Graduate,Yes,6137,9755.69,379,360,0.0,Rural,Y
LN2079,Female,No,3+,Not Graduate,No,13025,6162.7,169,240,1.0,Rural,Y
LN2080,Male,Yes,0,Not Graduate,No,23918,9361.48,633,180,1.0,Semiurban,Y
LN2081,Female,No,1,Graduate,Yes,12971,9593.8,268,360,1.0,Semiurban,Y
LN2082,Male,Yes,1,Graduate,No,14000,2081.1,172,180,1.0,Urban,N
LN2083,Female,No,3+,Not Graduate,Yes,16747,3111.94,293,240,1.0,Urban,Y
LN2084,Male,No,2,Not Graduate,No,12032,7699.92,636,360,1.0,Urban,Y
LN2085,Male,Yes,1,Not Graduate,Yes,15018,8667.64,567,360,1.0,Rural,Y
LN2086,Female,Yes,3+,Graduate,No,7976,5192.27,70,240,1.0,Rural,N
LN2087,Male,Yes,1,Not Graduate,No,21032,9932.26,239,360,1.0,Rural,Y
LN2088,Female,No,2,Graduate,No,21243,115.72,274,120,1.0,Urban,Y
LN2089,Male,Yes,3+,Not Graduate,Yes,2504,2995.93,664,360,0.0,Urban,N
LN2090,Female,No,2,Not Graduate,Yes,11786,6231.62,515,360,1.0,Urban,Y
LN2091,Female,Yes,3+,Graduate,Yes,6217,4692.9,148,120,1.0,Urban,Y
LN2092,Female,No,2,Graduate,No,4771,1166.03,412,180,0.0,Semiurban,Y
LN2093,Female,No,1,Graduate,Yes,14214,3677.87,132,180,1.0,Semiurban,N
LN2094,Male,Yes,1,Not Graduate,Yes,1709,254.47,105,120,1.0,Semiurban,N
LN2095,Male,No,2,Not Graduate,Yes,7039,6427.46,71,360,1.0,Urban,Y
LN2096,Female,No,2,Not Graduate,Yes,18037,8927.43,629,240,0.0,Semiurban,Y
LN2097,Female,Yes,2,Graduate,Yes,21477,8848.74,234,120,1.0,Semiurban,Y
LN2098,Female,No,3+,Not Graduate,Yes,10106,6995.44,571,240,1.0,Urban,Y
LN2099,Male,Yes,1,Graduate,Yes,13116,4657.7,627,180,1.0,Semiurban,Y
LN2100,Male,Yes,3+,Graduate,Yes,2784,5120.32,313,120,1.0,Urban,Y
LN2101,Male,Yes,1,Graduate,Yes,4648,1369.19,274,240,0.0,Urban,N
LN2102,Male,Yes,0,Not Graduate,Yes,2268,3410.17,684,360,1.0,Urban,Y
LN2103,Female,No,3+,Not Graduate,No,7107,1877.28,87,120,1.0,Rural,Y
LN2104,Female,No,1,Graduate,No,21086,8212.0,172,240,1.0,Urban,N
LN2105,Female,No,1,Not Graduate,Yes,20671,9147.54,205,120,1.0,Semiurban,Y
LN2106,Male,Yes,3+,Graduate,No,20094,5369.23,350,120,0.0,Semiurban,Y
LN2107,Male,No,3+,Graduate,No,8899,7277.64,116,180,1.0,Urban,Y
LN2108,Male,No,1,Not Graduate,Yes,24222,1214.65,694,180,1.0,Rural,N
LN2109,Female,Yes,3+,Graduate,Yes,1858,6085.35,443,360,1.0,Rural,Y
LN2110,Female,Yes,2,Graduate,Yes,2349,7027.91,643,180,1.0,Rural,N
LN2111,Male,No,3+,Not Graduate,No,8998,4527.68,619,180,1.0,Semiurban,Y
LN2112,Female,Yes,3+,Graduate,Yes,6022,2432.73,454,180,1.0,Rural,Y
LN2113,Male,Yes,3+,Graduate,No,20428,8773.75,498,240,0.0,Rural,Y
LN2114,Male,Yes,1,Graduate,Yes,14273,7429.09,180,120,1.0,Urban,N
LN2115,Female,Yes,2,Graduate,No,19715,8998.57,118,180,1.0,Rural,Y
LN2116,Male,No,0,Graduate,No,19356,8184.03,394,240,1.0,Rural,Y
LN2117,Female,Yes,0,Graduate,Yes,11128,9903.74,369,120,0.0,Rural,N
LN2118,Male,Yes,2,Graduate,Yes,1829,1921.73,226,180,1.0,Urban,Y
LN2119,Female,Yes,2,Not Graduate,No,7351,867.48,633,180,1.0,Urban,N
LN2120,Female,Yes,2,Not Graduate,No,8532,3370.03,578,120,1.0,Rural,Y
LN2121,Female,Yes,1,Graduate,Yes,16826,1290.04,209,240,1.0,Semiurban,Y
LN2122,Male,Yes,0,Graduate,Yes,6766,5231.3,631,240,0.0,Semiurban,Y
LN2123,Male,Yes,2,Not Graduate,No,5854,6330.29,674,360,1.0,Urban,N
LN2124,Female,Yes,1,Not Graduate,Yes,24319,5782.89,582,120,0.0,Rural,Y
LN2125,Female,No,0,Not Graduate,No,22122,2592.4,184,360,0.0,Semiurban,Y
LN2126,Male,Yes,3+,Not Graduate,Yes,23996,9088.24,160,240,1.0,Rural,N
LN2127,Male,No,1,Not Graduate,Yes,16582,211.72,332,180,1.0,Urban,Y
LN2128,Male,Yes,0,Graduate,Yes,6222,3480.13,569,360,1.0,Semiurban,Y
LN2129,Female,Yes,1,Not Graduate,No,19272,7189.92,243,240,1.0,Urban,Y
LN2130,Male,Yes,0,Not Graduate,Yes,22069,7669.29,96,240,0.0,Rural,Y
LN2131,Male,Yes,0,Not Graduate,No,10411,4161.19,391,180,1.0,Urban,Y
LN2132,Female,No,3+,Graduate,Yes,4735,169.1,291,120,1.0,Urban,N
LN2133,Male,Yes,1,Graduate,No,6076,6180.44,571,240,1.0,Urban,N
